year,week,team_name,won,game_type
2010,week 12,San Diego Chargers,True,2010 Regular Season
2010,week 12,San Francisco 49ers,True,2010 Regular Season
2010,week 12,Detroit Lions,False,2010 Regular Season
2010,week 12,Dallas Cowboys,False,2010 Regular Season
2010,week 12,Cincinnati Bengals,False,2010 Regular Season
2010,week 12,Green Bay Packers,False,2010 Regular Season
2010,week 12,Buffalo Bills,False,2010 Regular Season
2010,week 12,Tennessee Titans,False,2010 Regular Season
2010,week 12,Jacksonville Jaguars,False,2010 Regular Season
2010,week 12,Washington Redskins,False,2010 Regular Season
2010,week 12,Carolina Panthers,False,2010 Regular Season
2010,week 12,Oakland Raiders,False,2010 Regular Season
2010,week 12,Seattle Seahawks,False,2010 Regular Season
2010,week 12,Philadelphia Eagles,False,2010 Regular Season
2010,week 12,Tampa Bay Buccaneers,False,2010 Regular Season
2010,week 12,Denver Broncos,False,2010 Regular Season
2010,week 12,Indianapolis Colts,False,2010 Regular Season
2010,week 12,Arizona Cardinals,False,2010 Regular Season
2010,week 13,Philadelphia Eagles,True,2010 Regular Season
2010,week 13,Green Bay Packers,True,2010 Regular Season
2010,week 13,Cleveland Browns,True,2010 Regular Season
2010,week 13,New York Giants,True,2010 Regular Season
2010,week 13,New Orleans Saints,True,2010 Regular Season
2010,week 13,Chicago Bears,True,2010 Regular Season
2010,week 13,Kansas City Chiefs,True,2010 Regular Season
2010,week 13,Jacksonville Jaguars,True,2010 Regular Season
2010,week 13,Minnesota Vikings,True,2010 Regular Season
2010,week 13,Oakland Raiders,True,2010 Regular Season
2010,week 13,Dallas Cowboys,True,2010 Regular Season
2010,week 13,St. Louis Rams,True,2010 Regular Season
2010,week 13,Seattle Seahawks,True,2010 Regular Season
2010,week 13,Atlanta Falcons,True,2010 Regular Season
2010,week 13,Pittsburgh Steelers,True,2010 Regular Season
2010,week 13,New England Patriots,True,2010 Regular Season
2010,week 13,Houston Texans,False,2010 Regular Season
2010,week 13,San Francisco 49ers,False,2010 Regular Season
2010,week 13,Miami Dolphins,False,2010 Regular Season
2010,week 13,Washington Redskins,False,2010 Regular Season
2010,week 13,Cincinnati Bengals,False,2010 Regular Season
2010,week 13,Detroit Lions,False,2010 Regular Season
2010,week 13,Denver Broncos,False,2010 Regular Season
2010,week 13,Tennessee Titans,False,2010 Regular Season
2010,week 13,Buffalo Bills,False,2010 Regular Season
2010,week 13,San Diego Chargers,False,2010 Regular Season
2010,week 13,Indianapolis Colts,False,2010 Regular Season
2010,week 13,Arizona Cardinals,False,2010 Regular Season
2010,week 13,Carolina Panthers,False,2010 Regular Season
2010,week 13,Tampa Bay Buccaneers,False,2010 Regular Season
2010,week 13,Baltimore Ravens,False,2010 Regular Season
2010,week 13,New York Jets,False,2010 Regular Season
2010,week 14,Indianapolis Colts,True,2010 Regular Season
2010,week 14,Buffalo Bills,True,2010 Regular Season
2010,week 14,Jacksonville Jaguars,True,2010 Regular Season
2010,week 14,Pittsburgh Steelers,True,2010 Regular Season
2010,week 14,Atlanta Falcons,True,2010 Regular Season
2010,week 14,Detroit Lions,True,2010 Regular Season
2010,week 14,Tampa Bay Buccaneers,True,2010 Regular Season
2010,week 14,New Orleans Saints,True,2010 Regular Season
2010,week 14,San Francisco 49ers,True,2010 Regular Season
2010,week 14,Arizona Cardinals,True,2010 Regular Season
2010,week 14,Miami Dolphins,True,2010 Regular Season
2010,week 14,San Diego Chargers,True,2010 Regular Season
2010,week 14,New England Patriots,True,2010 Regular Season
2010,week 14,Philadelphia Eagles,True,2010 Regular Season
2010,week 14,New York Giants,True,2010 Regular Season
2010,week 14,Baltimore Ravens,True,2010 Regular Season
2010,week 14,Tennessee Titans,False,2010 Regular Season
2010,week 14,Cleveland Browns,False,2010 Regular Season
2010,week 14,Oakland Raiders,False,2010 Regular Season
2010,week 14,Cincinnati Bengals,False,2010 Regular Season
2010,week 14,Carolina Panthers,False,2010 Regular Season
2010,week 14,Green Bay Packers,False,2010 Regular Season
2010,week 14,Washington Redskins,False,2010 Regular Season
2010,week 14,St. Louis Rams,False,2010 Regular Season
2010,week 14,Seattle Seahawks,False,2010 Regular Season
2010,week 14,Denver Broncos,False,2010 Regular Season
2010,week 14,New York Jets,False,2010 Regular Season
2010,week 14,Kansas City Chiefs,False,2010 Regular Season
2010,week 14,Chicago Bears,False,2010 Regular Season
2010,week 14,Dallas Cowboys,False,2010 Regular Season
2010,week 14,Minnesota Vikings,False,2010 Regular Season
2010,week 14,Houston Texans,False,2010 Regular Season
2010,week 15,San Diego Chargers,True,2010 Regular Season
2010,week 15,Kansas City Chiefs,True,2010 Regular Season
2010,week 15,Cincinnati Bengals,True,2010 Regular Season
2010,week 15,Indianapolis Colts,True,2010 Regular Season
2010,week 15,Buffalo Bills,True,2010 Regular Season
2010,week 15,Tennessee Titans,True,2010 Regular Season
2010,week 15,Dallas Cowboys,True,2010 Regular Season
2010,week 15,Philadelphia Eagles,True,2010 Regular Season
2010,week 15,Baltimore Ravens,True,2010 Regular Season
2010,week 15,Detroit Lions,True,2010 Regular Season
2010,week 15,Carolina Panthers,True,2010 Regular Season
2010,week 15,Atlanta Falcons,True,2010 Regular Season
2010,week 15,New York Jets,True,2010 Regular Season
2010,week 15,Oakland Raiders,True,2010 Regular Season
2010,week 15,New England Patriots,True,2010 Regular Season
2010,week 15,Chicago Bears,True,2010 Regular Season
2010,week 15,San Francisco 49ers,False,2010 Regular Season
2010,week 15,St. Louis Rams,False,2010 Regular Season
2010,week 15,Cleveland Browns,False,2010 Regular Season
2010,week 15,Jacksonville Jaguars,False,2010 Regular Season
2010,week 15,Miami Dolphins,False,2010 Regular Season
2010,week 15,Houston Texans,False,2010 Regular Season
2010,week 15,Washington Redskins,False,2010 Regular Season
2010,week 15,New York Giants,False,2010 Regular Season
2010,week 15,New Orleans Saints,False,2010 Regular Season
2010,week 15,Tampa Bay Buccaneers,False,2010 Regular Season
2010,week 15,Arizona Cardinals,False,2010 Regular Season
2010,week 15,Seattle Seahawks,False,2010 Regular Season
2010,week 15,Pittsburgh Steelers,False,2010 Regular Season
2010,week 15,Denver Broncos,False,2010 Regular Season
2010,week 15,Green Bay Packers,False,2010 Regular Season
2010,week 15,Minnesota Vikings,False,2010 Regular Season
2010,week 16,Pittsburgh Steelers,True,2010 Regular Season
2010,week 16,Arizona Cardinals,True,2010 Regular Season
2010,week 16,St. Louis Rams,True,2010 Regular Season
2010,week 16,New England Patriots,True,2010 Regular Season
2010,week 16,Chicago Bears,True,2010 Regular Season
2010,week 16,Baltimore Ravens,True,2010 Regular Season
2010,week 16,Washington Redskins,True,2010 Regular Season
2010,week 16,Kansas City Chiefs,True,2010 Regular Season
2010,week 16,Detroit Lions,True,2010 Regular Season
2010,week 16,Cincinnati Bengals,True,2010 Regular Season
2010,week 16,Indianapolis Colts,True,2010 Regular Season
2010,week 16,Denver Broncos,True,2010 Regular Season
2010,week 16,Green Bay Packers,True,2010 Regular Season
2010,week 16,Tampa Bay Buccaneers,True,2010 Regular Season
2010,week 16,New Orleans Saints,True,2010 Regular Season
2010,week 16,Minnesota Vikings,True,2010 Regular Season
2010,week 16,Carolina Panthers,False,2010 Regular Season
2010,week 16,Dallas Cowboys,False,2010 Regular Season
2010,week 16,San Francisco 49ers,False,2010 Regular Season
2010,week 16,Buffalo Bills,False,2010 Regular Season
2010,week 16,New York Jets,False,2010 Regular Season
2010,week 16,Cleveland Browns,False,2010 Regular Season
2010,week 16,Jacksonville Jaguars,False,2010 Regular Season
2010,week 16,Tennessee Titans,False,2010 Regular Season
2010,week 16,Miami Dolphins,False,2010 Regular Season
2010,week 16,San Diego Chargers,False,2010 Regular Season
2010,week 16,Oakland Raiders,False,2010 Regular Season
2010,week 16,Houston Texans,False,2010 Regular Season
2010,week 16,New York Giants,False,2010 Regular Season
2010,week 16,Seattle Seahawks,False,2010 Regular Season
2010,week 16,Atlanta Falcons,False,2010 Regular Season
2010,week 16,Philadelphia Eagles,False,2010 Regular Season
2010,week 17,Tampa Bay Buccaneers,True,2010 Regular Season
2010,week 17,Pittsburgh Steelers,True,2010 Regular Season
2010,week 17,Oakland Raiders,True,2010 Regular Season
2010,week 17,New England Patriots,True,2010 Regular Season
2010,week 17,Baltimore Ravens,True,2010 Regular Season
2010,week 17,Atlanta Falcons,True,2010 Regular Season
